"stock_code"	"chi_sht"	"com_name"	"class_system"	"ind_name"
"002218.SZ"	"拓日新能"	"深圳市拓日新能源科技股份有限公司"	"申万三级"	"光伏设备"
"600071.SH"	"凤凰光学"	"凤凰光学股份有限公司"	"申万三级"	"光学元件"
"002456.SZ"	"欧菲科技"	"欧菲科技股份有限公司"	"申万三级"	"光学元件"
"002273.SZ"	"水晶光电"	"浙江水晶光电科技股份有限公司"	"申万三级"	"光学元件"
"002189.SZ"	"利达光电"	"利达光电股份有限公司"	"申万三级"	"光学元件"
"600834.SH"	"申通地铁"	"上海申通地铁股份有限公司"	"申万三级"	"公交"
"600662.SH"	"强生控股"	"上海强生控股股份有限公司"	"申万三级"	"公交"
"600650.SH"	"锦江投资"	"上海锦江国际实业投资股份有限公司"	"申万三级"	"公交"
"600611.SH"	"大众交通"	"大众交通（集团）股份有限公司"	"申万三级"	"公交"
"600561.SH"	"江西长运"	"江西长运股份有限公司"	"申万三级"	"公交"
"002627.SZ"	"宜昌交运"	"湖北宜昌交运集团股份有限公司"	"申万三级"	"公交"
"002357.SZ"	"富临运业"	"四川富临运业集团股份有限公司"	"申万三级"	"公交"
"601618.SH"	"中国中冶"	"中国冶金科工股份有限公司"	"申万三级"	"其他专业工程"
"601226.SH"	"华电重工"	"华电重工股份有限公司"	"申万三级"	"其他专业工程"
"002542.SZ"	"中化岩土"	"中化岩土集团股份有限公司"	"申万三级"	"其他专业工程"
"002178.SZ"	"延华智能"	"上海延华智能科技(集团)股份有限公司"	"申万三级"	"其他专业工程"
"000055.SZ"	"方大集团"	"方大集团股份有限公司"	"申万三级"	"其他专业工程"
"300499.SZ"	"高澜股份"	"广州高澜节能技术股份有限公司"	"申万三级"	"其他专用机械"
"603686.SH"	"龙马环卫"	"福建龙马环卫装备股份有限公司"	"申万三级"	"其他专用机械"
"603338.SH"	"浙江鼎力"	"浙江鼎力机械股份有限公司"	"申万三级"	"其他专用机械"
"603318.SH"	"派思股份"	"大连派思燃气系统股份有限公司"	"申万三级"	"其他专用机械"
"600579.SH"	"天华院"	"青岛天华院化学工程股份有限公司"	"申万三级"	"其他专用机械"
"600501.SH"	"航天晨光"	"南京航天晨光股份有限公司"	"申万三级"	"其他专用机械"
"600499.SH"	"科达洁能"	"广东科达洁能股份有限公司"	"申万三级"	"其他专用机械"
"600346.SH"	"恒力股份"	"恒力石化股份有限公司"	"申万三级"	"其他专用机械"
"300486.SZ"	"东杰智能"	"山西东杰智能物流装备股份有限公司"	"申万三级"	"其他专用机械"
"300483.SZ"	"沃施股份"	"上海沃施园艺股份有限公司"	"申万三级"	"其他专用机械"
"300472.SZ"	"新元科技"	"北京万向新元科技股份有限公司"	"申万三级"	"其他专用机械"
"300471.SZ"	"厚普股份"	"成都华气厚普机电设备股份有限公司"	"申万三级"	"其他专用机械"
"300461.SZ"	"田中精机"	"浙江田中精机股份有限公司"	"申万三级"	"其他专用机械"
"300457.SZ"	"赢合科技"	"深圳市赢合科技股份有限公司"	"申万三级"	"其他专用机械"
"300434.SZ"	"金石东方"	"四川金石东方新材料设备股份有限公司"	"申万三级"	"其他专用机械"
"300415.SZ"	"伊之密"	"广东伊之密精密机械股份有限公司"	"申万三级"	"其他专用机械"
"300411.SZ"	"金盾股份"	"浙江金盾风机股份有限公司"	"申万三级"	"其他专用机械"
"300382.SZ"	"斯莱克"	"苏州斯莱克精密设备股份有限公司"	"申万三级"	"其他专用机械"
"300293.SZ"	"蓝英装备"	"沈阳蓝英工业自动化装备股份有限公司"	"申万三级"	"其他专用机械"
"300281.SZ"	"金明精机"	"广东金明精机股份有限公司"	"申万三级"	"其他专用机械"
"300276.SZ"	"三丰智能"	"湖北三丰智能输送装备股份有限公司"	"申万三级"	"其他专用机械"
"300210.SZ"	"森远股份"	"鞍山森远路桥股份有限公司"	"申万三级"	"其他专用机械"
"300201.SZ"	"海伦哲"	"徐州海伦哲专用车辆股份有限公司"	"申万三级"	"其他专用机械"
"300103.SZ"	"达刚路机"	"西安达刚路面机械股份有限公司"	"申万三级"	"其他专用机械"
"300035.SZ"	"中科电气"	"湖南中科电气股份有限公司"	"申万三级"	"其他专用机械"
"300004.SZ"	"南风股份"	"南方风机股份有限公司"	"申万三级"	"其他专用机械"
"002757.SZ"	"南兴装备"	"东莞市南兴家具装备制造股份有限公司"	"申万三级"	"其他专用机械"
"002690.SZ"	"美亚光电"	"合肥美亚光电技术股份有限公司"	"申万三级"	"其他专用机械"
"002645.SZ"	"华宏科技"	"江苏华宏科技股份有限公司"	"申万三级"	"其他专用机械"
"002621.SZ"	"三垒股份"	"大连三垒机器股份有限公司"	"申万三级"	"其他专用机械"
"002613.SZ"	"北玻股份"	"洛阳北方玻璃技术股份有限公司"	"申万三级"	"其他专用机械"
"002529.SZ"	"海源机械"	"福建海源自动化机械股份有限公司"	"申万三级"	"其他专用机械"
"002430.SZ"	"杭氧股份"	"杭州杭氧股份有限公司"	"申万三级"	"其他专用机械"
"002337.SZ"	"赛象科技"	"天津赛象科技股份有限公司"	"申万三级"	"其他专用机械"
"002111.SZ"	"威海广泰"	"威海广泰加油设备有限公司"	"申万三级"	"其他专用机械"
"002073.SZ"	"软控股份"	"软控股份有限公司"	"申万三级"	"其他专用机械"
"002009.SZ"	"天奇股份"	"天奇自动化工程股份有限公司"	"申万三级"	"其他专用机械"
"000856.SZ"	"冀东装备"	"唐山冀东装备工程股份有限公司"	"申万三级"	"其他专用机械"
"600804.SH"	"鹏博士"	"鹏博士电信传媒集团股份有限公司"	"申万三级"	"其他互联网服务"
"300383.SZ"	"光环新网"	"北京光环新网科技股份有限公司"	"申万三级"	"其他互联网服务"
"603766.SH"	"隆鑫通用"	"隆鑫通用动力股份有限公司"	"申万三级"	"其他交运设备"
"600877.SH"	"ST嘉陵"	"中国嘉陵工业股份有限公司"	"申万三级"	"其他交运设备"
"600679.SH"	"上海凤凰"	"上海凤凰企业(集团)股份有限公司"	"申万三级"	"其他交运设备"
"600099.SH"	"林海股份"	"林海股份有限公司"	"申万三级"	"其他交运设备"
"002105.SZ"	"信隆健康"	"深圳信隆健康产业发展股份有限公司"	"申万三级"	"其他交运设备"
"000913.SZ"	"钱江摩托"	"浙江钱江摩托股份有限公司"	"申万三级"	"其他交运设备"
"000017.SZ"	"深中华A"	"深圳中华自行车(集团)股份有限公司"	"申万三级"	"其他交运设备"
"600298.SH"	"安琪酵母"	"安琪酵母股份有限公司"	"申万三级"	"其他农产品加工"
"600191.SH"	"华资实业"	"包头华资实业股份有限公司"	"申万三级"	"其他农产品加工"
"300268.SZ"	"佳沃股份"	"佳沃农业开发股份有限公司"	"申万三级"	"其他农产品加工"
"300149.SZ"	"量子高科"	"江门量子高科生物股份有限公司"	"申万三级"	"其他农产品加工"
"300138.SZ"	"晨光生物"	"晨光生物科技集团股份有限公司"	"申万三级"	"其他农产品加工"
"002604.SZ"	"*ST龙力"	"山东龙力生物科技股份有限公司"	"申万三级"	"其他农产品加工"
"002286.SZ"	"保龄宝"	"保龄宝生物股份有限公司"	"申万三级"	"其他农产品加工"
"002220.SZ"	"天宝食品"	"大连天宝绿色食品股份有限公司"	"申万三级"	"其他农产品加工"
"000930.SZ"	"中粮生化"	"中粮生物化学(安徽)股份有限公司"	"申万三级"	"其他农产品加工"
"000911.SZ"	"南宁糖业"	"南宁糖业股份有限公司"	"申万三级"	"其他农产品加工"
"603968.SH"	"醋化股份"	"南通醋酸化工股份有限公司"	"申万三级"	"其他化学制品"
"603010.SH"	"万盛股份"	"浙江万盛股份有限公司"	"申万三级"	"其他化学制品"
"603002.SH"	"宏昌电子"	"宏昌电子材料股份有限公司"	"申万三级"	"其他化学制品"
"600844.SH"	"丹化科技"	"丹化化工科技股份有限公司"	"申万三级"	"其他化学制品"
"600746.SH"	"江苏索普"	"江苏索普化工股份有限公司"	"申万三级"	"其他化学制品"
"600589.SH"	"广东榕泰"	"广东榕泰实业股份有限公司"	"申万三级"	"其他化学制品"
"000627.SZ"	"天茂集团"	"天茂实业集团股份有限公司"	"申万三级"	"其他化学制品"
"000985.SZ"	"大庆华科"	"大庆华科(集团)股份有限公司"	"申万三级"	"其他化学制品"
"002136.SZ"	"安纳达"	"安徽安纳达钛业股份有限公司"	"申万三级"	"其他化学制品"
"002145.SZ"	"中核钛白"	"中核华原钛白股份有限公司"	"申万三级"	"其他化学制品"
"002211.SZ"	"宏达新材"	"江苏宏达新材料股份有限公司"	"申万三级"	"其他化学制品"
"002409.SZ"	"雅克科技"	"江苏雅克科技股份有限公司"	"申万三级"	"其他化学制品"
"002453.SZ"	"天马精化"	"苏州天马精细化学品股份有限公司"	"申万三级"	"其他化学制品"
"002455.SZ"	"百川股份"	"江苏百川高科新材料股份有限公司"	"申万三级"	"其他化学制品"
"002476.SZ"	"宝莫股份"	"山东宝莫生物化工股份有限公司"	"申万三级"	"其他化学制品"
"002549.SZ"	"凯美特气"	"湖南凯美特气体股份有限公司"	"申万三级"	"其他化学制品"
"002562.SZ"	"兄弟科技"	"兄弟科技股份有限公司"	"申万三级"	"其他化学制品"
"002581.SZ"	"未名医药"	"山东未名生物医药股份有限公司"	"申万三级"	"其他化学制品"
"002584.SZ"	"西陇科学"	"西陇科学股份有限公司"	"申万三级"	"其他化学制品"
"002591.SZ"	"恒大高新"	"江西恒大高新技术股份有限公司"	"申万三级"	"其他化学制品"
"002597.SZ"	"金禾实业"	"安徽金禾实业股份有限公司"	"申万三级"	"其他化学制品"
"002601.SZ"	"龙蟒佰利"	"龙蟒佰利联集团股份有限公司"	"申万三级"	"其他化学制品"
"002632.SZ"	"道明光学"	"浙江道明光学股份有限公司"	"申万三级"	"其他化学制品"
"002643.SZ"	"万润股份"	"中节能万润股份有限公司"	"申万三级"	"其他化学制品"
"002666.SZ"	"德联集团"	"广东德联集团股份有限公司"	"申万三级"	"其他化学制品"
"002669.SZ"	"康达新材"	"上海康达化工新材料股份有限公司"	"申万三级"	"其他化学制品"
"002709.SZ"	"天赐材料"	"广州天赐高新材料股份有限公司"	"申万三级"	"其他化学制品"
"002741.SZ"	"光华科技"	"广东光华科技股份有限公司"	"申万三级"	"其他化学制品"
"002748.SZ"	"世龙实业"	"江西世龙实业股份有限公司"	"申万三级"	"其他化学制品"
"300019.SZ"	"硅宝科技"	"成都硅宝科技股份有限公司"	"申万三级"	"其他化学制品"
"300037.SZ"	"新宙邦"	"深圳新宙邦科技股份有限公司"	"申万三级"	"其他化学制品"
"300041.SZ"	"回天新材"	"湖北回天新材料股份有限公司"	"申万三级"	"其他化学制品"
"300054.SZ"	"鼎龙股份"	"湖北鼎龙控股股份有限公司"	"申万三级"	"其他化学制品"
"300072.SZ"	"三聚环保"	"北京三聚环保新材料股份有限公司"	"申万三级"	"其他化学制品"
"300073.SZ"	"当升科技"	"北京当升材料科技股份有限公司"	"申万三级"	"其他化学制品"
"300082.SZ"	"奥克股份"	"辽宁奥克化学股份有限公司"	"申万三级"	"其他化学制品"
"300107.SZ"	"建新股份"	"河北建新化工股份有限公司"	"申万三级"	"其他化学制品"
"300109.SZ"	"新开源"	"博爱新开源制药股份有限公司"	"申万三级"	"其他化学制品"
"300132.SZ"	"青松股份"	"福建青松股份有限公司"	"申万三级"	"其他化学制品"
"300163.SZ"	"先锋新材"	"宁波先锋新材料股份有限公司"	"申万三级"	"其他化学制品"
"300169.SZ"	"天晟新材"	"常州天晟新材料股份有限公司"	"申万三级"	"其他化学制品"
"300174.SZ"	"元力股份"	"福建元力活性炭股份有限公司"	"申万三级"	"其他化学制品"
"300214.SZ"	"日科化学"	"山东日科化学股份有限公司"	"申万三级"	"其他化学制品"
"300236.SZ"	"上海新阳"	"上海新阳半导体材料股份有限公司"	"申万三级"	"其他化学制品"
"300243.SZ"	"瑞丰高材"	"山东瑞丰高分子材料股份有限公司"	"申万三级"	"其他化学制品"
"300387.SZ"	"富邦股份"	"湖北富邦科技股份有限公司"	"申万三级"	"其他化学制品"
"300405.SZ"	"科隆股份"	"辽宁科隆精细化工股份有限公司"	"申万三级"	"其他化学制品"
"300429.SZ"	"强力新材"	"常州强力电子新材料股份有限公司"	"申万三级"	"其他化学制品"
"300437.SZ"	"清水源"	"河南清水源科技股份有限公司"	"申万三级"	"其他化学制品"
"300481.SZ"	"濮阳惠成"	"濮阳惠成电子材料股份有限公司"	"申万三级"	"其他化学制品"
"300487.SZ"	"蓝晓科技"	"西安蓝晓科技新材料股份有限公司"	"申万三级"	"其他化学制品"
"600273.SH"	"嘉化能源"	"浙江嘉化能源化工股份有限公司"	"申万三级"	"其他化学制品"
"600299.SH"	"安迪苏"	"蓝星安迪苏股份有限公司"	"申万三级"	"其他化学制品"
"600319.SH"	"亚星化学"	"潍坊亚星化学股份有限公司"	"申万三级"	"其他化学制品"
"600378.SH"	"天科股份"	"四川天一科技股份有限公司"	"申万三级"	"其他化学制品"
"600458.SH"	"时代新材"	"株洲时代新材料科技股份有限公司"	"申万三级"	"其他化学制品"
"002648.SZ"	"卫星石化"	"浙江卫星石化股份有限公司"	"申万三级"	"其他化学原料"
"000545.SZ"	"金浦钛业"	"金浦钛业股份有限公司"	"申万三级"	"其他化学原料"
"600545.SH"	"卓郎智能"	"卓郎智能技术股份有限公司"	"申万三级"	"其他基础建设"
"002116.SZ"	"中国海诚"	"中国海诚工程科技股份有限公司"	"申万三级"	"其他基础建设"
"002263.SZ"	"*ST东南"	"浙江大东南股份有限公司"	"申万三级"	"其他塑料制品"
"601208.SH"	"东材科技"	"四川东材科技集团股份有限公司"	"申万三级"	"其他塑料制品"
"600444.SH"	"国机通用"	"安徽国通高新管业股份有限公司"	"申万三级"	"其他塑料制品"
"600155.SH"	"宝硕股份"	"河北宝硕股份有限公司"	"申万三级"	"其他塑料制品"
"300478.SZ"	"杭州高新"	"杭州高新橡塑材料股份有限公司"	"申万三级"	"其他塑料制品"
"300325.SZ"	"德威新材"	"江苏德威新材料股份有限公司"	"申万三级"	"其他塑料制品"
"300305.SZ"	"裕兴股份"	"江苏裕兴薄膜科技股份有限公司"	"申万三级"	"其他塑料制品"
"300230.SZ"	"永利股份"	"上海永利带业股份有限公司"	"申万三级"	"其他塑料制品"
"002464.SZ"	"众应互联"	"众应互联科技股份有限公司"	"申万三级"	"其他塑料制品"
"002450.SZ"	"康得新"	"北京康得新复合材料股份有限公司"	"申万三级"	"其他塑料制品"
"002382.SZ"	"蓝帆医疗"	"蓝帆医疗股份有限公司"	"申万三级"	"其他塑料制品"
"002108.SZ"	"沧州明珠"	"沧州明珠塑料股份有限公司"	"申万三级"	"其他塑料制品"
"002002.SZ"	"鸿达兴业"	"鸿达兴业股份有限公司"	"申万三级"	"其他塑料制品"
"000973.SZ"	"佛塑科技"	"佛山佛塑科技集团股份有限公司"	"申万三级"	"其他塑料制品"
"000859.SZ"	"国风塑业"	"安徽国风塑业股份有限公司"	"申万三级"	"其他塑料制品"
"603838.SH"	"四通股份"	"广东四通集团股份有限公司"	"申万三级"	"其他家用轻工"
"603268.SH"	"松发股份"	"广东松发陶瓷股份有限公司"	"申万三级"	"其他家用轻工"
"603021.SH"	"山东华鹏"	"山东华鹏玻璃股份有限公司"	"申万三级"	"其他家用轻工"
"601996.SH"	"丰林集团"	"广西丰林木业集团股份有限公司"	"申万三级"	"其他家用轻工"
"600599.SH"	"熊猫金控"	"熊猫金控股份有限公司"	"申万三级"	"其他家用轻工"
"600439.SH"	"瑞贝卡"	"河南瑞贝卡发制品股份有限公司"	"申万三级"	"其他家用轻工"
"600135.SH"	"乐凯胶片"	"乐凯胶片股份有限公司"	"申万三级"	"其他家用轻工"
"300089.SZ"	"文化长城"	"广东文化长城集团股份有限公司"	"申万三级"	"其他家用轻工"
"300061.SZ"	"康旗股份"	"上海康耐特旗计智能科技集团股份有限公司"	"申万三级"	"其他家用轻工"
"002615.SZ"	"哈尔斯"	"浙江哈尔斯真空器皿股份有限公司"	"申万三级"	"其他家用轻工"
"002571.SZ"	"德力股份"	"安徽德力日用玻璃股份有限公司"	"申万三级"	"其他家用轻工"
"002247.SZ"	"帝龙文化"	"浙江帝龙文化发展股份有限公司"	"申万三级"	"其他家用轻工"
"002120.SZ"	"韵达股份"	"韵达控股股份有限公司"	"申万三级"	"其他家用轻工"
"002094.SZ"	"青岛金王"	"青岛金王应用化学股份有限公司"	"申万三级"	"其他家用轻工"
"002084.SZ"	"海鸥住工"	"广州海鸥住宅工业股份有限公司"	"申万三级"	"其他家用轻工"
"600678.SH"	"四川金顶"	"四川金顶(集团)股份有限公司"	"申万三级"	"其他建材"
"600629.SH"	"华建集团"	"华东建筑集团股份有限公司"	"申万三级"	"其他建材"
"600321.SH"	"正源股份"	"正源控股股份有限公司"	"申万三级"	"其他建材"
"600145.SH"	"*ST新亿"	"新疆亿路万源实业投资控股股份有限公司"	"申万三级"	"其他建材"
