"start_stock_code"	"start_chi_sht"	"start_com_name"	"start_com_type"	"end_stock_code"	"end_chi_sht"	"end_com_name"	"end_com_type"	"output_funt"	"report_dt"
"000338.SZ"	"潍柴动力"	"潍柴动力股份有限公司"	"深A"	"000957.SZ"	"中通客车"	"中通客车控股股份有限公司"	"深A"	"17796.84"	"2014-12-31"
"000338.SZ"	"潍柴动力"	"潍柴动力股份有限公司"	"深A"	"601258.SH"	"庞大集团"	"庞大汽贸集团股份有限公司"	"沪A"	"92053.15"	"2012-12-31"
"000338.SZ"	"潍柴动力"	"潍柴动力股份有限公司"	"深A"	""	""	"北京福田戴姆勒汽车有限公司"	"非上市"	"402470.16"	"2014-06-30"
"000338.SZ"	"潍柴动力"	"潍柴动力股份有限公司"	"深A"	""	""	"一汽解放青岛汽车有限公司"	"非上市"	"84825.99"	"2014-06-30"
"000338.SZ"	"潍柴动力"	"潍柴动力股份有限公司"	"深A"	""	""	"潍柴西港新能源动力有限公司"	"非上市"	"73084.69"	"2014-06-30"
"000338.SZ"	"潍柴动力"	"潍柴动力股份有限公司"	"深A"	""	""	"东风汽车有限公司商用车公司"	"非上市"	"67904.5"	"2014-06-30"
"000338.SZ"	"潍柴动力"	"潍柴动力股份有限公司"	"深A"	""	""	"上汽依维柯红岩商用车有限公司"	"非上市"	"48134.69"	"2014-06-30"
"000338.SZ"	"潍柴动力"	"潍柴动力股份有限公司"	"深A"	"834599.OC"	""	"陕西同力重工股份有限公司"	"三板"	"14556.77"	"2017-12-31"
"000338.SZ"	"潍柴动力"	"潍柴动力股份有限公司"	"深A"	"838483.OC"	""	"山东亿嘉农业机械装备股份有限公司"	"三板"	"1648.99"	"2017-12-31"
"000400.SZ"	"许继电气"	"许继电气股份有限公司"	"深A"	""	""	"国家电网有限公司"	"非上市"	"350428.94"	"2017-12-31"
"000400.SZ"	"许继电气"	"许继电气股份有限公司"	"深A"	""	""	"许继集团有限公司"	"非上市"	"332131.1"	"2017-12-31"
"000400.SZ"	"许继电气"	"许继电气股份有限公司"	"深A"	""	""	"客户1"	"非上市"	"31252.01"	"2017-12-31"
"000400.SZ"	"许继电气"	"许继电气股份有限公司"	"深A"	""	""	"客户2"	"非上市"	"24142.21"	"2017-12-31"
"000400.SZ"	"许继电气"	"许继电气股份有限公司"	"深A"	""	""	"客户3"	"非上市"	"7750.84"	"2017-12-31"
"000400.SZ"	"许继电气"	"许继电气股份有限公司"	"深A"	"835342.OC"	""	"辽宁鑫众科技股份有限公司"	"三板"	"601.54"	"2017-12-31"
"000400.SZ"	"许继电气"	"许继电气股份有限公司"	"深A"	"430450.OC"	""	"江苏正佰电气股份有限公司"	"三板"	"216.99"	"2017-12-31"
"000401.SZ"	"冀东水泥"	"唐山冀东水泥股份有限公司"	"深A"	"S00180.IME"	""	"包钢冀东水泥有限公司"	"其它"	"10047.49"	"2016-12-31"
"000403.SZ"	"ST生化"	"振兴生化股份有限公司"	"深A"	""	""	"贵州国泰医药有限公司"	"非上市"	"1850.23"	"2016-12-31"
"000403.SZ"	"ST生化"	"振兴生化股份有限公司"	"深A"	""	""	"陕西索康生物制品有限公司"	"非上市"	"2124.35"	"2016-12-31"
"000403.SZ"	"ST生化"	"振兴生化股份有限公司"	"深A"	""	""	"合肥市嘉诚医药有限公司"	"非上市"	"2526.66"	"2016-12-31"
"000403.SZ"	"ST生化"	"振兴生化股份有限公司"	"深A"	""	""	"武汉诚兴医药有限公司"	"非上市"	"3106.46"	"2016-12-31"
"000403.SZ"	"ST生化"	"振兴生化股份有限公司"	"深A"	""	""	"汕头市长锋药业有限公司"	"非上市"	"4278.64"	"2016-12-31"
"000404.SZ"	"华意压缩"	"华意压缩机股份股份有限公司"	"深A"	"603320.SH"	"迪贝电气"	"浙江迪贝电气股份有限公司"	"沪A"	"21859.8"	"2016-12-31"
"000407.SZ"	"胜利股份"	"山东胜利股份有限公司"	"深A"	""	""	"新奥能源贸易有限公司"	"非上市"	"18635.71"	"2017-12-31"
"000407.SZ"	"胜利股份"	"山东胜利股份有限公司"	"深A"	"000554.SZ"	"泰山石油"	"中国石化山东泰山石油股份有限公司"	"深A"	"39600.41"	"2015-12-31"
"000408.SZ"	"藏格控股"	"藏格控股股份有限公司"	"深A"	""	""	"青海金灿烂农业生产资料有限公司"	"非上市"	"21885.61"	"2016-12-31"
"000408.SZ"	"藏格控股"	"藏格控股股份有限公司"	"深A"	""	""	"成都禾禾农业生产资料有限公司"	"非上市"	"22759.94"	"2016-12-31"
"000408.SZ"	"藏格控股"	"藏格控股股份有限公司"	"深A"	"002538.SZ"	"司尔特"	"安徽省司尔特肥业股份有限公司"	"深A"	"24555.42"	"2016-12-31"
"000408.SZ"	"藏格控股"	"藏格控股股份有限公司"	"深A"	"002539.SZ"	"云图控股"	"成都云图控股股份有限公司"	"深A"	"42418.53"	"2016-12-31"
"000410.SZ"	"沈阳机床"	"沈阳机床股份有限公司"	"深A"	""	""	"沈阳市金切机械设备有限公司"	"非上市"	"11110.74"	"2017-12-31"
"000410.SZ"	"沈阳机床"	"沈阳机床股份有限公司"	"深A"	""	""	"江苏创扬机电设备股份有限公司"	"非上市"	"12872.93"	"2017-12-31"
"000410.SZ"	"沈阳机床"	"沈阳机床股份有限公司"	"深A"	""	""	"南方机床集团有限公司"	"非上市"	"13015.92"	"2017-12-31"
"000410.SZ"	"沈阳机床"	"沈阳机床股份有限公司"	"深A"	""	""	"辽宁瑞科工贸有限公司"	"非上市"	"15654.3"	"2017-12-31"
"000410.SZ"	"沈阳机床"	"沈阳机床股份有限公司"	"深A"	""	""	"辽宁中捷机床销售维修有限公司"	"非上市"	"50932.99"	"2017-12-31"
"000413.SZ"	"东旭光电"	"东旭光电科技股份有限公司"	"深A"	"2475.TW"	""	"中华映管股份有限公司"	"深B"	"1499.88"	"2014-06-30"
"000413.SZ"	"东旭光电"	"东旭光电科技股份有限公司"	"深A"	""	""	"郑州旭飞光电科技有限公司"	"非上市"	"2189.4"	"2014-06-30"
"000413.SZ"	"东旭光电"	"东旭光电科技股份有限公司"	"深A"	""	""	"江苏亿晶光电能源有限公司"	"非上市"	"5256.41"	"2014-06-30"
"000413.SZ"	"东旭光电"	"东旭光电科技股份有限公司"	"深A"	""	""	"合肥京东方光电科技有限公司"	"非上市"	"8607.5"	"2014-06-30"
"000413.SZ"	"东旭光电"	"东旭光电科技股份有限公司"	"深A"	""	""	"石家庄旭新光电科技有限公司"	"非上市"	"71457.79"	"2014-06-30"
"000415.SZ"	"渤海金控"	"渤海金控投资股份有限公司"	"深A"	""	""	"安徽安联高速公路有限公司"	"非上市"	"7420.24"	"2013-06-30"
"000415.SZ"	"渤海金控"	"渤海金控投资股份有限公司"	"深A"	""	""	"天津港保税区管理委员会"	"非上市"	"17674.69"	"2013-06-30"
"000416.SZ"	"民生控股"	"民生控股股份有限公司"	"深A"	""	""	"尚智逢源(北京)基金销售有限公司"	"非上市"	"1060.11"	"2016-12-31"
"000416.SZ"	"民生控股"	"民生控股股份有限公司"	"深A"	""	""	"中国泛海控股集团有限公司"	"非上市"	"1358.49"	"2016-12-31"
"000416.SZ"	"民生控股"	"民生控股股份有限公司"	"深A"	""	""	"深圳万华资产管理有限公司"	"非上市"	"1512.54"	"2016-12-31"
"000416.SZ"	"民生控股"	"民生控股股份有限公司"	"深A"	""	""	"民生财富至盈投资基金"	"非上市"	"16245.2"	"2016-12-31"
"000418.SZ"	"小天鹅A"	"无锡小天鹅股份有限公司"	"深A"	"000419.SZ"	"通程控股"	"长沙通程控股股份有限公司"	"深A"	"9926.71"	"2017-12-31"
"000418.SZ"	"小天鹅A"	"无锡小天鹅股份有限公司"	"深A"	""	""	"贵州美的制冷产品销售有限公司"	"非上市"	"10916.68"	"2014-06-30"
"000418.SZ"	"小天鹅A"	"无锡小天鹅股份有限公司"	"深A"	""	""	"北京京东世纪信息技术有限公司"	"非上市"	"12537"	"2014-06-30"
"000418.SZ"	"小天鹅A"	"无锡小天鹅股份有限公司"	"深A"	"002024.SZ"	"苏宁易购"	"苏宁易购集团股份有限公司"	"深A"	"39969.8"	"2014-06-30"
"000419.SZ"	"通程控股"	"长沙通程控股股份有限公司"	"深A"	""	""	"湘潭市鑫湘和商贸有限公司"	"非上市"	"1152.35"	"2017-12-31"
"000420.SZ"	"吉林化纤"	"吉林化纤股份有限公司"	"深A"	""	""	"吴江嘉嘉福喷气织品有限公司"	"非上市"	"3109.86"	"2017-06-30"
"000420.SZ"	"吉林化纤"	"吉林化纤股份有限公司"	"深A"	""	""	"吴江新民高纤有限公司"	"非上市"	"3462.71"	"2017-06-30"
"000420.SZ"	"吉林化纤"	"吉林化纤股份有限公司"	"深A"	""	""	"绍兴柯桥海溢化纤有限公司"	"非上市"	"4822.28"	"2017-06-30"
"000421.SZ"	"南京公用"	"南京公用发展股份有限公司"	"深A"	""	""	"南京华新有色金属有限公司"	"非上市"	"2861.76"	"2017-12-31"
"000421.SZ"	"南京公用"	"南京公用发展股份有限公司"	"深A"	""	""	"弓箭玻璃器皿(南京)有限公司"	"非上市"	"2977.22"	"2017-12-31"
"000421.SZ"	"南京公用"	"南京公用发展股份有限公司"	"深A"	""	""	"长安福特马自达汽车有限公司"	"非上市"	"3254.76"	"2017-12-31"
"000421.SZ"	"南京公用"	"南京公用发展股份有限公司"	"深A"	""	""	"国网冀北电力有限公司"	"非上市"	"13370.36"	"2017-12-31"
"000422.SZ"	"*ST宜化"	"湖北宜化化工股份有限公司"	"深A"	""	""	"浙江特产石化有限公司"	"非上市"	"31732"	"2014-12-31"
"000422.SZ"	"*ST宜化"	"湖北宜化化工股份有限公司"	"深A"	""	""	"黑龙江倍丰农业生产资料集团有限公司"	"非上市"	"28201.42"	"2014-12-31"
"000422.SZ"	"*ST宜化"	"湖北宜化化工股份有限公司"	"深A"	""	""	"新疆农资集团有限责任公司"	"非上市"	"25457.26"	"2014-12-31"
"000422.SZ"	"*ST宜化"	"湖北宜化化工股份有限公司"	"深A"	""	""	"中化化肥有限公司"	"非上市"	"24618.48"	"2014-12-31"
"000423.SZ"	"东阿阿胶"	"山东东阿阿胶股份有限公司"	"深A"	""	""	"贵州益佰医药有限责任公司"	"非上市"	"5078.28"	"2012-06-30"
"000423.SZ"	"东阿阿胶"	"山东东阿阿胶股份有限公司"	"深A"	""	""	"国药控股济南有限公司"	"非上市"	"3276.74"	"2012-06-30"
"000423.SZ"	"东阿阿胶"	"山东东阿阿胶股份有限公司"	"深A"	""	""	"山东海王银河医药有限公司"	"非上市"	"2833.95"	"2012-06-30"
"000423.SZ"	"东阿阿胶"	"山东东阿阿胶股份有限公司"	"深A"	"600998.SH"	"九州通"	"九州通医药集团股份有限公司"	"沪A"	"2667.71"	"2012-06-30"
"000423.SZ"	"东阿阿胶"	"山东东阿阿胶股份有限公司"	"深A"	""	""	"四川科伦医药贸易有限公司"	"非上市"	"2156.13"	"2012-06-30"
"000423.SZ"	"东阿阿胶"	"山东东阿阿胶股份有限公司"	"深A"	"603233.SH"	"大参林"	"大参林医药集团股份有限公司"	"沪A"	"11743.34"	"2016-12-31"
"000426.SZ"	"兴业矿业"	"内蒙古兴业矿业股份有限公司"	"深A"	""	""	"内蒙古兴安铜锌冶炼有限公司"	"非上市"	"5538.81"	"2016-12-31"
"000426.SZ"	"兴业矿业"	"内蒙古兴业矿业股份有限公司"	"深A"	""	""	"赤峰远联钢铁有限责任公司"	"非上市"	"5677.83"	"2016-12-31"
"000426.SZ"	"兴业矿业"	"内蒙古兴业矿业股份有限公司"	"深A"	""	""	"赤峰中色锌业有限公司"	"非上市"	"11230.7"	"2016-12-31"
"000426.SZ"	"兴业矿业"	"内蒙古兴业矿业股份有限公司"	"深A"	""	""	"河南圣达有色金属股份有限公司"	"非上市"	"18941.94"	"2016-12-31"
"000426.SZ"	"兴业矿业"	"内蒙古兴业矿业股份有限公司"	"深A"	""	""	"赤峰山金瑞鹏贸易有限公司"	"非上市"	"39279.48"	"2016-12-31"
"000430.SZ"	"张家界"	"张家界旅游集团股份有限公司"	"深A"	""	""	"张家界万众国际旅行社有限责任公司"	"非上市"	"1251.31"	"2016-12-31"
"000430.SZ"	"张家界"	"张家界旅游集团股份有限公司"	"深A"	""	""	"张家界宏鑫旅游发展有限公司"	"非上市"	"1566.31"	"2016-12-31"
"000488.SZ"	"晨鸣纸业"	"山东晨鸣纸业集团股份有限公司"	"深A"	"600755.SH"	"厦门国贸"	"厦门国贸集团股份有限公司"	"沪A"	"33480.29"	"2016-12-31"
"000488.SZ"	"晨鸣纸业"	"山东晨鸣纸业集团股份有限公司"	"深A"	"002605.SZ"	"姚记扑克"	"上海姚记扑克股份有限公司"	"深A"	"30918.5"	"2016-12-31"
"000488.SZ"	"晨鸣纸业"	"山东晨鸣纸业集团股份有限公司"	"深A"	""	""	"得力集团有限公司"	"非上市"	"26319.85"	"2016-12-31"
"000488.SZ"	"晨鸣纸业"	"山东晨鸣纸业集团股份有限公司"	"深A"	""	""	"安徽时代物资股份有限公司"	"非上市"	"24261.66"	"2016-12-31"
"000498.SZ"	"山东路桥"	"山东高速路桥集团股份有限公司"	"深A"	""	""	"甘肃省远大路业集团有限公司"	"非上市"	"15844.54"	"2017-12-31"
"000498.SZ"	"山东路桥"	"山东高速路桥集团股份有限公司"	"深A"	""	""	"青岛海高城市开发集团有限公司"	"非上市"	"15952.1"	"2017-12-31"
"000498.SZ"	"山东路桥"	"山东高速路桥集团股份有限公司"	"深A"	""	""	"河南焦郑黄河大桥开发有限公司"	"非上市"	"21435.21"	"2017-12-31"
"000498.SZ"	"山东路桥"	"山东高速路桥集团股份有限公司"	"深A"	""	""	"青岛胶州城市发展投资有限公司"	"非上市"	"22579.59"	"2017-12-31"
"000498.SZ"	"山东路桥"	"山东高速路桥集团股份有限公司"	"深A"	""	""	"山东高速集团有限公司"	"非上市"	"780614.54"	"2017-12-31"
"000501.SZ"	"鄂武商A"	"武汉武商集团股份有限公司"	"深A"	"870557.OC"	""	"武汉华中新世纪人才股份有限公司"	"三板"	"22.67"	"2017-12-31"
"000504.SZ"	"南华生物"	"南华生物医药股份有限公司"	"深A"	"832530.OC"	""	"长沙麦融高科股份有限公司"	"三板"	"247.14"	"2016-12-31"
"000504.SZ"	"南华生物"	"南华生物医药股份有限公司"	"深A"	""	""	"华谊兄弟(长沙)电影文化城有限公司"	"非上市"	"2908.52"	"2016-12-31"
"000507.SZ"	"珠海港"	"珠海港股份有限公司"	"深A"	""	""	"浙江鼎盛联合贵金属有限公司"	"非上市"	"12609.58"	"2016-12-31"
"000507.SZ"	"珠海港"	"珠海港股份有限公司"	"深A"	""	""	"国网内蒙古东部电力有限公司通辽供电公司"	"非上市"	"10471.39"	"2016-12-31"
"000507.SZ"	"珠海港"	"珠海港股份有限公司"	"深A"	""	""	"中山市沙溪镇广明百货商行"	"非上市"	"7339.38"	"2016-12-31"
"000507.SZ"	"珠海港"	"珠海港股份有限公司"	"深A"	""	""	"广东省长大公路工程有限公司"	"非上市"	"7165.56"	"2016-12-31"
"000509.SZ"	"华塑控股"	"同人华塑股份有限公司"	"深A"	""	""	"上海枣矿投资控股有限公司"	"非上市"	"24239.06"	"2017-12-31"
"000511.SZ"	"*ST烯碳"	"银基烯碳新材料集团股份有限公司"	"深A"	""	""	"融屿贸易(上海)有限公司"	"非上市"	"11515.07"	"2016-12-31"
"000511.SZ"	"*ST烯碳"	"银基烯碳新材料集团股份有限公司"	"深A"	""	""	"上海聚尧实业发展有限公司"	"非上市"	"12337.56"	"2016-12-31"
"000511.SZ"	"*ST烯碳"	"银基烯碳新材料集团股份有限公司"	"深A"	""	""	"如东金岭金属材料有限公司"	"非上市"	"18357.1"	"2016-12-31"
"000511.SZ"	"*ST烯碳"	"银基烯碳新材料集团股份有限公司"	"深A"	""	""	"上海红鹭国际贸易有限公司"	"非上市"	"42200.23"	"2016-12-31"
"000518.SZ"	"四环生物"	"江苏四环生物股份有限公司"	"深A"	"S00465.LEE"	""	"沈阳红旗制药有限公司"	"其它"	"1080.22"	"2016-12-31"
"000518.SZ"	"四环生物"	"江苏四环生物股份有限公司"	"深A"	""	""	"良方世纪(北京)医药有限公司"	"非上市"	"1097.24"	"2016-12-31"
"000518.SZ"	"四环生物"	"江苏四环生物股份有限公司"	"深A"	""	""	"湖南润阳医药有限公司"	"非上市"	"1189.72"	"2016-12-31"
"000518.SZ"	"四环生物"	"江苏四环生物股份有限公司"	"深A"	""	""	"上药控股有限公司"	"非上市"	"1361.54"	"2016-12-31"
"000518.SZ"	"四环生物"	"江苏四环生物股份有限公司"	"深A"	""	""	"国药控股北京天星普信生物医药有限公司"	"非上市"	"4228.3"	"2016-12-31"
"000520.SZ"	"长航凤凰"	"长航凤凰股份有限公司"	"深A"	""	""	"中海散货运输有限公司"	"非上市"	"2816.63"	"2017-12-31"
"000520.SZ"	"长航凤凰"	"长航凤凰股份有限公司"	"深A"	""	""	"神华销售集团有限公司"	"非上市"	"9236.24"	"2017-12-31"
"000520.SZ"	"长航凤凰"	"长航凤凰股份有限公司"	"深A"	"600019.SH"	"宝钢股份"	"宝山钢铁股份有限公司"	"沪A"	"5954.74"	"2017-12-31"
"000521.SZ"	"美菱电器"	"合肥美菱股份有限公司"	"深A"	"835892.OC"	""	"中科美菱低温科技股份有限公司"	"三板"	"905.51"	"2017-12-31"
"000524.SZ"	"岭南控股"	"广州岭南集团控股股份有限公司"	"深A"	""	""	"广州白云国际会议中心有限公司"	"非上市"	"578.49"	"2016-12-31"
"000524.SZ"	"岭南控股"	"广州岭南集团控股股份有限公司"	"深A"	""	""	"广州尚岑服饰有限公司"	"非上市"	"716.87"	"2016-12-31"
"000524.SZ"	"岭南控股"	"广州岭南集团控股股份有限公司"	"深A"	""	""	"携程计算机技术(上海)有限公司"	"非上市"	"788.26"	"2016-12-31"
"000524.SZ"	"岭南控股"	"广州岭南集团控股股份有限公司"	"深A"	""	""	"广州花园酒店有限公司"	"非上市"	"1287.48"	"2016-12-31"
"000526.SZ"	"*ST紫学"	"厦门紫光学大股份有限公司"	"深A"	""	""	"浙江银润休闲旅游开发有限公司"	"非上市"	"1855.4"	"2015-12-31"
"000529.SZ"	"广弘控股"	"广东广弘控股股份有限公司"	"深A"	""	""	"广州市光伦食品有限公司"	"非上市"	"8170.55"	"2017-12-31"
"000529.SZ"	"广弘控股"	"广东广弘控股股份有限公司"	"深A"	""	""	"东莞市广弘教育书店有限公司"	"非上市"	"10378.49"	"2017-12-31"
"000529.SZ"	"广弘控股"	"广东广弘控股股份有限公司"	"深A"	""	""	"广州粤教金版图书有限公司"	"非上市"	"12505.58"	"2017-12-31"
"000529.SZ"	"广弘控股"	"广东广弘控股股份有限公司"	"深A"	""	""	"广州皇上皇集团股份有限公司"	"非上市"	"14179.42"	"2017-12-31"
"000529.SZ"	"广弘控股"	"广东广弘控股股份有限公司"	"深A"	""	""	"深圳市育才教育书店有限公司"	"非上市"	"16513.69"	"2017-12-31"
"000530.SZ"	"大冷股份"	"大连冷冻机械股份有限公司"	"深A"	""	""	"松下冷链(大连)有限公司"	"非上市"	"17303.89"	"2017-12-31"
"000530.SZ"	"大冷股份"	"大连冷冻机械股份有限公司"	"深A"	""	""	"松下制冷(大连)有限公司"	"非上市"	"10763.87"	"2017-12-31"
"000530.SZ"	"大冷股份"	"大连冷冻机械股份有限公司"	"深A"	"2970!2.HK"	""	"广州富力地产股份有限公司"	"深B"	"6239.32"	"2017-12-31"
"000530.SZ"	"大冷股份"	"大连冷冻机械股份有限公司"	"深A"	""	""	"宏泰国际融资租赁(天津)有限公司"	"非上市"	"4155.95"	"2017-12-31"
"000530.SZ"	"大冷股份"	"大连冷冻机械股份有限公司"	"深A"	""	""	"大连富士冰山自动售货机有限公司"	"非上市"	"3413.69"	"2017-12-31"
"000530.SZ"	"大冷股份"	"大连冷冻机械股份有限公司"	"深A"	"002220.SZ"	"天宝食品"	"大连天宝绿色食品股份有限公司"	"深A"	"5032.68"	"2015-12-31"
"000531.SZ"	"穗恒运A"	"广州恒运企业集团股份有限公司"	"深A"	""	""	"广州麦芽有限公司"	"非上市"	"4940.4"	"2017-12-31"
"000531.SZ"	"穗恒运A"	"广州恒运企业集团股份有限公司"	"深A"	""	""	"东莞超盈纺织有限公司"	"非上市"	"5389.49"	"2017-12-31"
"000531.SZ"	"穗恒运A"	"广州恒运企业集团股份有限公司"	"深A"	""	""	"广州瑞明电力股份有限公司"	"非上市"	"7227.27"	"2017-12-31"
"000531.SZ"	"穗恒运A"	"广州恒运企业集团股份有限公司"	"深A"	""	""	"广州供电局有限公司"	"非上市"	"195926.42"	"2017-12-31"
"000533.SZ"	"万家乐"	"广东万家乐股份有限公司"	"深A"	""	""	"河南华东电气有限公司"	"非上市"	"2488.86"	"2013-06-30"
"000533.SZ"	"万家乐"	"广东万家乐股份有限公司"	"深A"	""	""	"河北德成贸易有限公司"	"非上市"	"2581.38"	"2013-06-30"
"000533.SZ"	"万家乐"	"广东万家乐股份有限公司"	"深A"	""	""	"长沙大汉电器有限公司"	"非上市"	"5529.07"	"2013-06-30"
"000536.SZ"	"华映科技"	"华映科技(集团)股份有限公司"	"深A"	""	""	"华安鑫创控股(北京)股份有限公司"	"非上市"	"5455.01"	"2017-12-31"
