"stock_code"	"chi_sht"	"com_name"	"block_name"
"000912.SZ"	"*ST天化"	"四川泸天化股份有限公司"	"CDM项目"
"300113.SZ"	"顺网科技"	"杭州顺网科技股份有限公司"	"CDR概念"
"300348.SZ"	"长亮科技"	"深圳市长亮科技股份有限公司"	"CDR概念"
"002024.SZ"	"苏宁易购"	"苏宁易购集团股份有限公司"	"CDR概念"
"002153.SZ"	"石基信息"	"北京中长石基信息技术股份有限公司"	"CDR概念"
"600827.SH"	"百联股份"	"上海百联集团股份有限公司"	"CDR概念"
"601933.SH"	"永辉超市"	"永辉超市股份有限公司"	"CDR概念"
"300315.SZ"	"掌趣科技"	"北京掌趣科技股份有限公司"	"CDR概念"
"600570.SH"	"恒生电子"	"恒生电子股份有限公司"	"CDR概念"
"600233.SH"	"圆通速递"	"圆通速递股份有限公司"	"CDR概念"
"002405.SZ"	"四维图新"	"北京四维图新科技股份有限公司"	"CDR概念"
"300027.SZ"	"华谊兄弟"	"华谊兄弟传媒股份有限公司"	"CDR概念"
"000156.SZ"	"华数传媒"	"华数传媒控股股份有限公司"	"CDR概念"
"300251.SZ"	"光线传媒"	"北京光线传媒股份有限公司"	"CDR概念"
"600050.SH"	"中国联通"	"中国联合网络通信股份有限公司"	"CDR概念"
"601116.SH"	"三江购物"	"三江购物俱乐部股份有限公司"	"CDR概念"
"002739.SZ"	"万达电影"	"万达电影院线股份有限公司"	"CDR概念"
"300030.SZ"	"阳普医疗"	"广州阳普医疗科技股份有限公司?"	"DNA存储"
"300318.SZ"	"博晖创新"	"北京博晖创新光电技术股份有限公司"	"DNA存储"
"600329.SH"	"中新药业"	"天津中新药业集团股份有限公司"	"DNA存储"
"600689.SH"	"上海三毛"	"上海三毛企业（集团）股份有限公司"	"DNA存储"
"600778.SH"	"*ST友好"	"新疆友好(集团)股份有限公司"	"DNA存储"
"300378.SZ"	"鼎捷软件"	"鼎捷软件股份有限公司"	"ERP软件"
"600446.SH"	"金证股份"	"深圳市金证科技股份有限公司"	"ERP软件"
"002063.SZ"	"远光软件"	"远光软件股份有限公司"	"ERP软件"
"600770.SH"	"综艺股份"	"江苏综艺股份有限公司"	"ERP软件"
"002230.SZ"	"科大讯飞"	"科大讯飞股份有限公司"	"ERP软件"
"002153.SZ"	"石基信息"	"北京中长石基信息技术股份有限公司"	"ERP软件"
"600588.SH"	"用友网络"	"用友网络科技股份有限公司"	"ERP软件"
"000977.SZ"	"浪潮信息"	"浪潮电子信息产业股份有限公司"	"ERP软件"
"002474.SZ"	"榕基软件"	"福建榕基软件股份有限公司"	"ERP软件"
"300212.SZ"	"易华录"	"北京易华录信息技术股份有限公司"	"ERP软件"
"000997.SZ"	"新大陆"	"福建新大陆电脑股份有限公司"	"ERP软件"
"002517.SZ"	"恺英网络"	"恺英网络股份有限公司"	"ERP软件"
"600570.SH"	"恒生电子"	"恒生电子股份有限公司"	"ERP软件"
"601398.SH"	"工商银行"	"中国工商银行股份有限公司"	"ERP软件"
"600845.SH"	"宝信软件"	"上海宝信软件股份有限公司"	"ERP软件"
"300209.SZ"	"天泽信息"	"天泽信息产业股份有限公司"	"ERP软件"
"002232.SZ"	"启明信息"	"启明信息技术股份有限公司"	"ERP软件"
"000701.SZ"	"厦门信达"	"厦门信达股份有限公司"	"ERP软件"
"600455.SH"	"博通股份"	"西安博通资讯股份有限公司"	"ERP软件"
"002649.SZ"	"博彦科技"	"博彦科技股份有限公司"	"ERP软件"
"600850.SH"	"华东电脑"	"上海华东电脑股份有限公司"	"ERP软件"
"300383.SZ"	"光环新网"	"北京光环新网科技股份有限公司"	"ERP软件"
"300213.SZ"	"佳讯飞鸿"	"北京佳讯飞鸿电气股份有限公司"	"ERP软件"
"002279.SZ"	"久其软件"	"北京久其软件股份有限公司"	"ERP软件"
"300140.SZ"	"中环装备"	"中节能环保装备股份有限公司"	"ERP软件"
"600536.SH"	"中国软件"	"中国软件与技术服务股份有限公司"	"ERP软件"
"601857.SH"	"中国石油"	"中国石油天然气股份有限公司"	"ERP软件"
"600718.SH"	"东软集团"	"东软集团股份有限公司"	"ERP软件"
"002065.SZ"	"东华软件"	"东华软件股份公司"	"ERP软件"
"002156.SZ"	"通富微电"	"通富微电子股份有限公司"	"ETC"
"000977.SZ"	"浪潮信息"	"浪潮电子信息产业股份有限公司"	"ETC"
"300474.SZ"	"景嘉微"	"长沙景嘉微电子股份有限公司"	"ETC"
"300101.SZ"	"振芯科技"	"成都振芯科技股份有限公司"	"ETC"
"300223.SZ"	"北京君正"	"北京君正集成电路股份有限公司"	"ETC"
"603019.SH"	"中科曙光"	"曙光信息产业股份有限公司"	"ETC"
"300355.SZ"	"蒙草生态"	"内蒙古和信园蒙草抗旱绿化股份有限公司"	"GEP"
"600277.SH"	"亿利洁能"	"亿利洁能股份有限公司"	"GEP"
"601996.SH"	"丰林集团"	"广西丰林木业集团股份有限公司"	"GEP"
"002156.SZ"	"通富微电"	"通富微电子股份有限公司"	"GPU"
"000977.SZ"	"浪潮信息"	"浪潮电子信息产业股份有限公司"	"GPU"
"300474.SZ"	"景嘉微"	"长沙景嘉微电子股份有限公司"	"GPU"
"300101.SZ"	"振芯科技"	"成都振芯科技股份有限公司"	"GPU"
"300223.SZ"	"北京君正"	"北京君正集成电路股份有限公司"	"GPU"
"603019.SH"	"中科曙光"	"曙光信息产业股份有限公司"	"GPU"
"002453.SZ"	"天马精化"	"苏州天马精细化学品股份有限公司"	"G蛋白"
"600624.SH"	"复旦复华"	"上海复旦复华科技股份有限公司"	"G蛋白"
"600789.SH"	"鲁抗医药"	"山东鲁抗医药股份有限公司"	"H10N8"
"002030.SZ"	"达安基因"	"中山大学达安基因股份有限公司"	"H10N8"
"002166.SZ"	"莱茵生物"	"桂林莱茵生物科技股份有限公司"	"H10N8"
"000078.SZ"	"海王生物"	"深圳市海王生物工程股份有限公司"	"H10N8"
"600267.SH"	"海正药业"	"浙江海正药业股份有限公司"	"H10N8"
"600161.SH"	"天坛生物"	"北京天坛生物制品股份有限公司"	"H10N8"
"600195.SH"	"中牧股份"	"中牧实业股份有限公司"	"H10N8"
"601607.SH"	"上海医药"	"上海医药集团股份有限公司"	"H10N8"
"002680.SZ"	"长生生物"	"长生生物科技股份有限公司"	"HPV疫苗"
"002030.SZ"	"达安基因"	"中山大学达安基因股份有限公司"	"HPV疫苗"
"300142.SZ"	"沃森生物"	"云南沃森生物技术股份有限公司"	"HPV疫苗"
"300122.SZ"	"智飞生物"	"重庆智飞生物制品股份有限公司"	"HPV疫苗"
"300109.SZ"	"新开源"	"博爱新开源制药股份有限公司"	"HPV疫苗"
"002198.SZ"	"嘉应制药"	"广东嘉应制药股份有限公司"	"HPV疫苗"
"300318.SZ"	"博晖创新"	"北京博晖创新光电技术股份有限公司"	"HPV疫苗"
"300639.SZ"	"凯普生物"	"广东凯普生物科技股份有限公司"	"HPV疫苗"
"600584.SH"	"长电科技"	"江苏长电科技股份有限公司"	"IGBT"
"000913.SZ"	"钱江摩托"	"浙江钱江摩托股份有限公司"	"IGBT"
"002334.SZ"	"英威腾"	"深圳市英威腾电气股份有限公司"	"IGBT"
"600986.SH"	"科达股份"	"科达集团股份有限公司"	"IGBT"
"300124.SZ"	"汇川技术"	"深圳市汇川技术股份有限公司"	"IGBT"
"002594.SZ"	"比亚迪"	"比亚迪股份有限公司"	"IGBT"
"300046.SZ"	"台基股份"	"湖北台基半导体股份有限公司"	"IGBT"
"600360.SH"	"华微电子"	"吉林华微电子股份有限公司"	"IGBT"
"002129.SZ"	"中环股份"	"天津中环半导体股份有限公司"	"IGBT"
"601766.SH"	"中国中车"	"中国中车股份有限公司"	"IGBT"
"002504.SZ"	"*ST弘高"	"北京弘高创意建筑设计股份有限公司"	"IGBT"
"601599.SH"	"鹿港文化"	"江苏鹿港文化股份有限公司"	"IPTV"
"002269.SZ"	"美邦服饰"	"上海美特斯邦威服饰股份有限公司"	"IPTV"
"002699.SZ"	"美盛文化"	"美盛文化创意股份有限公司"	"IPTV"
"600355.SH"	"精伦电子"	"精伦电子股份有限公司"	"IPTV"
"000917.SZ"	"电广传媒"	"湖南电广传媒股份有限公司"	"IPTV"
"600498.SH"	"烽火通信"	"烽火通信科技股份有限公司"	"IPTV"
"600037.SH"	"歌华有线"	"北京歌华有线电视网络股份有限公司"	"IPTV"
"600831.SH"	"广电网络"	"陕西广电网络传媒(集团)股份有限公司"	"IPTV"
"300264.SZ"	"佳创视讯"	"深圳市佳创视讯技术股份有限公司"	"IPTV"
"300104.SZ"	"乐视网"	"乐视网信息技术(北京)股份有限公司"	"IPTV"
"600088.SH"	"中视传媒"	"中视传媒股份有限公司"	"IPTV"
"300364.SZ"	"中文在线"	"中文在线数字出版集团股份有限公司"	"IPTV"
"600764.SH"	"中国海防"	"中国船舶重工集团海洋防务与信息对抗股份有"	"IPTV"
"000063.SZ"	"中兴通讯"	"中兴通讯股份有限公司"	"IPTV"
"000839.SZ"	"中信国安"	"中信国安信息产业股份有限公司"	"IPTV"
"600637.SH"	"东方明珠"	"东方明珠新媒体股份有限公司"	"IPTV"
"000851.SZ"	"高鸿股份"	"大唐高鸿数据网络技术股份有限公司"	"IPV6"
"000938.SZ"	"紫光股份"	"紫光股份有限公司"	"IPV6"
"600498.SH"	"烽火通信"	"烽火通信科技股份有限公司"	"IPV6"
"000977.SZ"	"浪潮信息"	"浪潮电子信息产业股份有限公司"	"IPV6"
"002544.SZ"	"杰赛科技"	"广州杰赛科技股份有限公司"	"IPV6"
"002396.SZ"	"星网锐捷"	"福建星网锐捷通讯股份有限公司"	"IPV6"
"002313.SZ"	"日海通讯"	"深圳日海通讯技术股份有限公司"	"IPV6"
"002089.SZ"	"新海宜"	"新海宜科技集团股份有限公司"	"IPV6"
"300047.SZ"	"天源迪科"	"深圳天源迪科信息技术股份有限公司"	"IPV6"
"002093.SZ"	"国脉科技"	"国脉科技股份有限公司"	"IPV6"
"000532.SZ"	"华金资本"	"珠海华金资本股份有限公司"	"IPV6"
"600410.SH"	"华胜天成"	"北京华胜天成科技股份有限公司"	"IPV6"
"000063.SZ"	"中兴通讯"	"中兴通讯股份有限公司"	"IPV6"
"300353.SZ"	"东土科技"	"北京东土科技股份有限公司"	"IPV6"
"600198.SH"	"*ST大唐"	"大唐电信科技股份有限公司"	"IPV6"
"601599.SH"	"鹿港文化"	"江苏鹿港文化股份有限公司"	"IP流量变现"
"002502.SZ"	"骅威文化"	"骅威文化股份有限公司"	"IP流量变现"
"603466.SH"	"风语筑"	"上海风语筑展示股份有限公司"	"IP流量变现"
"300113.SZ"	"顺网科技"	"杭州顺网科技股份有限公司"	"IP流量变现"
"002071.SZ"	"长城影视"	"长城影视股份有限公司"	"IP流量变现"
"000835.SZ"	"长城动漫"	"长城国际动漫游戏股份有限公司"	"IP流量变现"
"000681.SZ"	"视觉中国"	"视觉(中国)文化发展股份有限公司"	"IP流量变现"
"000718.SZ"	"苏宁环球"	"苏宁环球股份有限公司"	"IP流量变现"
"002699.SZ"	"美盛文化"	"美盛文化创意股份有限公司"	"IP流量变现"
"002174.SZ"	"游族网络"	"游族网络股份有限公司"	"IP流量变现"
"300043.SZ"	"星辉娱乐"	"广东星辉车模股份有限公司"	"IP流量变现"
"300336.SZ"	"新文化"	"上海新文化传媒集团股份有限公司"	"IP流量变现"
"002343.SZ"	"慈文传媒"	"慈文传媒股份有限公司"	"IP流量变现"
"000673.SZ"	"当代东方"	"当代东方投资股份有限公司"	"IP流量变现"
"300612.SZ"	"宣亚国际"	"宣亚国际品牌管理（北京）股份有限公司"	"IP流量变现"
"300144.SZ"	"宋城演艺"	"宋城演艺发展股份有限公司"	"IP流量变现"
"002292.SZ"	"奥飞娱乐"	"奥飞娱乐股份有限公司"	"IP流量变现"
"000829.SZ"	"天音控股"	"天音通信控股股份有限公司"	"IP流量变现"
"300148.SZ"	"天舟文化"	"天舟文化股份有限公司"	"IP流量变现"
"300027.SZ"	"华谊兄弟"	"华谊兄弟传媒股份有限公司"	"IP流量变现"
"300133.SZ"	"华策影视"	"浙江华策影视股份有限公司"	"IP流量变现"
"300291.SZ"	"华录百纳"	"北京华录百纳影视股份有限公司"	"IP流量变现"
"000802.SZ"	"北京文化"	"北京京西文化旅游股份有限公司"	"IP流量变现"
"601928.SH"	"凤凰传媒"	"江苏凤凰出版传媒股份有限公司"	"IP流量变现"
"300251.SZ"	"光线传媒"	"北京光线传媒股份有限公司"	"IP流量变现"
"300364.SZ"	"中文在线"	"中文在线数字出版集团股份有限公司"	"IP流量变现"
"601098.SH"	"中南传媒"	"中南出版传媒集团股份有限公司"	"IP流量变现"
"002175.SZ"	"东方网络"	"东方时代网络传媒股份有限公司"	"IP流量变现"
"002739.SZ"	"万达电影"	"万达电影院线股份有限公司"	"IP流量变现"
"002269.SZ"	"美邦服饰"	"上海美特斯邦威服饰股份有限公司"	"IP电影"
"002699.SZ"	"美盛文化"	"美盛文化创意股份有限公司"	"IP电影"
"600633.SH"	"浙数文化"	"浙报数字文化集团股份有限公司"	"IP电影"
"000673.SZ"	"当代东方"	"当代东方投资股份有限公司"	"IP电影"
"002624.SZ"	"完美世界"	"完美世界股份有限公司"	"IP电影"
"300027.SZ"	"华谊兄弟"	"华谊兄弟传媒股份有限公司"	"IP电影"
"300133.SZ"	"华策影视"	"浙江华策影视股份有限公司"	"IP电影"
"000802.SZ"	"北京文化"	"北京京西文化旅游股份有限公司"	"IP电影"
"300251.SZ"	"光线传媒"	"北京光线传媒股份有限公司"	"IP电影"
"300364.SZ"	"中文在线"	"中文在线数字出版集团股份有限公司"	"IP电影"
"002739.SZ"	"万达电影"	"万达电影院线股份有限公司"	"IP电影"
"300301.SZ"	"长方集团"	"深圳市长方集团股份有限公司"	"K-12教育"
"000835.SZ"	"长城动漫"	"长城国际动漫游戏股份有限公司"	"K-12教育"
"300459.SZ"	"金科文化"	"浙江金科文化产业股份有限公司"	"K-12教育"
"603398.SH"	"邦宝益智"	"广东邦宝益智玩具股份有限公司"	"K-12教育"
"300160.SZ"	"秀强股份"	"江苏秀强玻璃工艺股份有限公司"	"K-12教育"
"600576.SH"	"祥源文化"	"浙江祥源文化股份有限公司"	"K-12教育"
"002599.SZ"	"盛通股份"	"北京盛通印刷股份有限公司"	"K-12教育"
"002329.SZ"	"皇氏集团"	"皇氏集团股份有限公司"	"K-12教育"
"002730.SZ"	"电光科技"	"电光防爆科技股份有限公司"	"K-12教育"
"002678.SZ"	"珠江钢琴"	"广州珠江钢琴集团股份有限公司"	"K-12教育"
"300329.SZ"	"海伦钢琴"	"海伦钢琴股份有限公司"	"K-12教育"
"603899.SH"	"晨光文具"	"上海晨光文具股份有限公司"	"K-12教育"
"600551.SH"	"时代出版"	"时代出版传媒股份有限公司"	"K-12教育"
"300235.SZ"	"方直科技"	"深圳市方直科技股份有限公司"	"K-12教育"
"002308.SZ"	"威创股份"	"威创集团股份有限公司"	"K-12教育"
"002292.SZ"	"奥飞娱乐"	"奥飞娱乐股份有限公司"	"K-12教育"
"300279.SZ"	"和晶科技"	"无锡和晶科技股份有限公司"	"K-12教育"
"300074.SZ"	"华平股份"	"华平信息技术股份有限公司"	"K-12教育"
"002638.SZ"	"勤上股份"	"东莞勤上光电股份有限公司"	"K-12教育"
"002659.SZ"	"凯文教育"	"北京凯文德信教育科技股份有限公司"	"K-12教育"
"600823.SH"	"世茂股份"	"上海世茂股份有限公司"	"K-12教育"
"300036.SZ"	"超图软件"	"北京超图软件股份有限公司"	"LBS"
"002405.SZ"	"四维图新"	"北京四维图新科技股份有限公司"	"LBS"
"002383.SZ"	"合众思壮"	"北京合众思壮科技股份有限公司"	"LBS"
"600064.SH"	"南京高科"	"南京高科股份有限公司"	"LBS"
"000882.SZ"	"华联股份"	"北京华联商厦股份有限公司"	"LBS"
"002151.SZ"	"北斗星通"	"北京北斗星通导航技术股份有限公司"	"LBS"
"300177.SZ"	"中海达"	"广州中海达卫星导航技术股份有限公司"	"LBS"
"600118.SH"	"中国卫星"	"中国东方红卫星股份有限公司"	"LBS"
"600345.SH"	"长江通信"	"武汉长江通信产业集团股份有限公司"	"LCOS"
"002273.SZ"	"水晶光电"	"浙江水晶光电科技股份有限公司"	"LCOS"
"600288.SH"	"大恒科技"	"大恒新纪元科技股份有限公司"	"LCOS"
"002387.SZ"	"黑牛食品"	"黑牛食品股份有限公司"	"LED"
"300219.SZ"	"鸿利智汇"	"鸿利智汇集团股份有限公司"	"LED"
"603728.SH"	"鸣志电器"	"上海鸣志电器股份有限公司"	"LED"
"600651.SH"	"飞乐音响"	"上海飞乐音响股份有限公司"	"LED"
"300162.SZ"	"雷曼股份"	"深圳雷曼光电科技股份有限公司"	"LED"
"600261.SH"	"阳光照明"	"浙江阳光照明电器集团股份有限公司"	"LED"
"300301.SZ"	"长方集团"	"深圳市长方集团股份有限公司"	"LED"
"300647.SZ"	"超频三"	"深圳市超频三科技股份有限公司"	"LED"
"002197.SZ"	"证通电子"	"深圳市证通电子股份有限公司"	"LED"
"300389.SZ"	"艾比森"	"深圳市艾比森光电股份有限公司"	"LED"
"300303.SZ"	"聚飞光电"	"深圳市聚飞光电股份有限公司"	"LED"
"300269.SZ"	"联建光电"	"深圳市联建光电股份有限公司"	"LED"
"600363.SH"	"联创光电"	"江西联创光电科技股份有限公司"	"LED"
"600203.SH"	"福日电子"	"福建福日电子股份有限公司"	"LED"
"300241.SZ"	"瑞丰光电"	"深圳市瑞丰光电子股份有限公司"	"LED"
"300481.SZ"	"濮阳惠成"	"濮阳惠成电子材料股份有限公司"	"LED"
"300232.SZ"	"洲明科技"	"深圳市洲明科技股份有限公司"	"LED"
"300410.SZ"	"正业科技"	"广东正业科技股份有限公司"	"LED"
"603515.SH"	"欧普照明"	"欧普照明股份有限公司"	"LED"
"002745.SZ"	"木林森"	"木林森股份有限公司"	"LED"
"002089.SZ"	"新海宜"	"新海宜科技集团股份有限公司"	"LED"
"002005.SZ"	"德豪润达"	"广东德豪润达电气股份有限公司"	"LED"
"300429.SZ"	"强力新材"	"常州强力电子新材料股份有限公司"	"LED"
"002119.SZ"	"康强电子"	"宁波康强电子股份有限公司"	"LED"
"300650.SZ"	"太龙照明"	"太龙(福建)商业照明股份有限公司"	"LED"
"600460.SH"	"士兰微"	"杭州士兰微电子股份有限公司"	"LED"
"002449.SZ"	"国星光电"	"佛山市国星光电股份有限公司"	"LED"
"300506.SZ"	"名家汇"	"深圳市名家汇科技股份有限公司"	"LED"
"600100.SH"	"同方股份"	"同方股份有限公司"	"LED"
"300346.SZ"	"南大光电"	"江苏南大光电材料股份有限公司"	"LED"
"300323.SZ"	"华灿光电"	"华灿光电股份有限公司"	"LED"
"002638.SZ"	"勤上股份"	"东莞勤上光电股份有限公司"	"LED"
"300296.SZ"	"利亚德"	"利亚德光电股份有限公司"	"LED"
"300632.SZ"	"光莆股份"	"厦门光莆电子股份有限公司"	"LED"
"000541.SZ"	"佛山照明"	"佛山电器照明股份有限公司"	"LED"
"300102.SZ"	"乾照光电"	"厦门乾照光电股份有限公司"	"LED"
"300327.SZ"	"中颖电子"	"中颖电子股份有限公司"	"LED"
"002384.SZ"	"东山精密"	"苏州东山精密制造股份有限公司"	"LED"
"600703.SH"	"三安光电"	"三安光电股份有限公司"	"LED"
"002643.SZ"	"万润股份"	"中节能万润股份有限公司"	"LED"
"000100.SZ"	"TCL集团"	"TCL集团股份有限公司"	"LED"
"600690.SH"	"青岛海尔"	"青岛海尔股份有限公司"	"LED液晶电视"
